,A02l_A1R,A02l_A2R,A02l_A3R,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A1L,A02l_A2L,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,time
784,371.8787878787879,470.5,148.5,269.93023255813955,757.7692307692307,574.3611111111111,654.0645161290323,411.8076923076923,701.8181818181819,213.73684210526315,277.52272727272725,583.6923076923077,365.23333333333335,24.489546666666666
785,406.1515151515151,453.8333333333333,163.0,270.0,787.8076923076923,565.0,601.1612903225806,414.34615384615387,679.4772727272727,245.60526315789474,279.45454545454544,609.7692307692307,314.1333333333333,24.520783333333334
786,365.969696969697,466.3,131.69230769230768,228.8372093023256,740.0576923076923,529.0555555555555,619.5483870967741,417.15384615384613,743.3636363636364,217.02631578947367,274.59090909090907,550.0384615384615,336.7,24.55202
787,387.54545454545456,485.03333333333336,143.57692307692307,250.11627906976744,734.4038461538462,552.5277777777778,638.1290322580645,443.15384615384613,679.6363636363636,256.6842105263158,262.25,571.3846153846154,339.03333333333336,24.583256666666667
788,375.8484848484849,488.53333333333336,171.19230769230768,251.46511627906978,719.5192307692307,546.1111111111111,610.0322580645161,423.53846153846155,754.9772727272727,259.8157894736842,261.79545454545456,531.5769230769231,297.53333333333336,24.614493333333332
789,364.24242424242425,496.0,157.80769230769232,252.30232558139534,641.2692307692307,529.6111111111111,586.4193548387096,439.9230769230769,688.8409090909091,237.1315789473684,257.27272727272725,484.0,303.4,24.64573
790,378.030303030303,457.53333333333336,165.1153846153846,236.06976744186048,671.9038461538462,539.8333333333334,548.483870967742,391.6923076923077,757.5227272727273,315.1578947368421,236.20454545454547,478.96153846153845,308.5,24.676966666666665
791,374.09090909090907,446.1333333333333,172.5,242.1627906976744,661.0961538461538,536.9722222222222,577.8709677419355,415.8076923076923,750.25,309.3157894736842,271.20454545454544,469.2692307692308,305.7,24.708203333333334
792,352.969696969697,489.5,176.65384615384616,248.34883720930233,670.8846153846154,539.5,554.9677419354839,420.8076923076923,766.5681818181819,347.5263157894737,249.6818181818182,469.0769230769231,328.6333333333333,24.73944
793,424.3939393939394,489.8666666666667,191.84615384615384,253.69767441860466,638.8076923076923,508.0833333333333,569.9354838709677,433.38461538461536,774.0454545454545,355.07894736842104,227.6590909090909,451.3076923076923,284.06666666666666,24.770676666666667
794,395.3939393939394,455.1666666666667,194.1153846153846,239.0,627.7884615384615,567.5277777777778,572.3870967741935,445.5,749.9772727272727,376.42105263157896,264.1818181818182,437.61538461538464,315.0,24.80191333333333
795,369.57575757575756,495.06666666666666,220.34615384615384,218.97674418604652,576.6730769230769,472.8611111111111,568.8709677419355,418.65384615384613,787.5227272727273,377.9736842105263,223.0681818181818,423.2307692307692,326.4,24.83315
796,393.969696969697,497.73333333333335,212.92307692307693,262.69767441860466,586.5,490.44444444444446,626.9032258064516,412.2307692307692,745.4772727272727,388.6842105263158,224.0681818181818,394.03846153846155,301.73333333333335,24.864386666666665
797,364.030303030303,478.73333333333335,208.42307692307693,231.11627906976744,576.7307692307693,510.52777777777777,615.741935483871,451.15384615384613,755.5681818181819,410.13157894736844,223.1590909090909,386.6923076923077,304.2,24.895623333333333
798,398.8484848484849,445.76666666666665,230.53846153846155,236.4418604651163,547.4807692307693,518.75,553.0,425.7692307692308,764.7727272727273,414.39473684210526,227.88636363636363,379.46153846153845,297.76666666666665,24.926859999999998
799,382.6363636363636,465.6,202.76923076923077,250.97674418604652,514.7692307692307,490.6666666666667,562.0645161290323,407.96153846153845,824.8863636363636,438.42105263157896,228.8181818181818,328.1923076923077,269.8666666666667,24.958096666666666
800,393.4848484848485,520.0,206.5,229.6046511627907,516.4615384615385,500.6666666666667,618.3225806451613,429.0,775.3863636363636,463.3157894736842,214.29545454545453,366.3076923076923,267.6,24.989333333333335
801,377.1515151515151,495.4,224.07692307692307,219.86046511627907,480.7692307692308,521.1944444444445,544.483870967742,406.46153846153845,766.7045454545455,486.1842105263158,214.20454545454547,341.7307692307692,284.2,25.02057
802,409.09090909090907,468.56666666666666,242.34615384615384,224.1860465116279,504.6923076923077,478.97222222222223,593.3548387096774,411.5769230769231,738.3863636363636,521.6315789473684,217.97727272727272,348.9230769230769,272.2,25.051806666666668
803,405.5151515151515,478.43333333333334,227.65384615384616,217.48837209302326,494.63461538461536,482.02777777777777,553.0,452.6923076923077,787.5681818181819,511.36842105263156,223.1590909090909,314.6923076923077,310.76666666666665,25.083043333333332
804,360.45454545454544,454.6666666666667,249.96153846153845,229.41860465116278,468.6923076923077,485.80555555555554,579.9677419354839,442.38461538461536,735.5227272727273,526.4473684210526,229.72727272727272,327.46153846153845,291.06666666666666,25.11428
805,373.3030303030303,457.1666666666667,229.26923076923077,249.06976744186048,452.2692307692308,502.6111111111111,593.516129032258,410.34615384615387,766.5909090909091,547.5263157894736,194.77272727272728,314.65384615384613,265.8666666666667,25.145516666666666
806,357.75757575757575,454.4,266.11538461538464,230.58139534883722,423.28846153846155,473.02777777777777,544.5806451612904,461.88461538461536,804.0,582.9473684210526,220.4090909090909,336.53846153846155,292.46666666666664,25.176753333333334
807,350.3939393939394,453.73333333333335,245.65384615384616,210.0,416.61538461538464,466.69444444444446,608.0645161290323,407.03846153846155,780.4772727272727,563.3157894736842,193.77272727272728,284.5769230769231,276.4,25.20799
808,370.4848484848485,477.3333333333333,260.38461538461536,248.86046511627907,382.6923076923077,471.25,533.0645161290323,452.0769230769231,805.2954545454545,591.421052631579,229.3409090909091,269.38461538461536,281.96666666666664,25.239226666666667
809,373.3030303030303,479.96666666666664,282.11538461538464,219.48837209302326,388.90384615384613,477.80555555555554,594.0,455.0,782.9545454545455,580.7894736842105,184.9318181818182,264.11538461538464,290.1666666666667,25.270463333333332
810,388.7878787878788,515.9666666666667,281.53846153846155,221.25581395348837,384.6923076923077,449.77777777777777,575.2903225806451,448.11538461538464,822.9772727272727,574.2894736842105,213.88636363636363,259.7307692307692,282.9,25.3017
811,399.54545454545456,443.2,255.65384615384616,243.72093023255815,382.34615384615387,443.97222222222223,576.483870967742,425.84615384615387,836.7954545454545,601.8421052631579,192.22727272727272,257.7307692307692,292.8666666666667,25.332936666666665
812,363.27272727272725,477.73333333333335,253.73076923076923,211.46511627906978,388.1730769230769,450.0833333333333,581.0645161290323,389.7692307692308,811.8636363636364,609.6052631578947,219.25,294.53846153846155,254.7,25.364173333333333
813,365.1818181818182,501.0,249.6153846153846,234.37209302325581,360.88461538461536,477.44444444444446,586.7096774193549,392.7692307692308,815.75,608.3684210526316,218.13636363636363,252.96153846153845,269.43333333333334,25.39541
814,371.8787878787879,430.56666666666666,259.5,211.90697674418604,328.34615384615387,451.69444444444446,565.6774193548387,444.65384615384613,789.3636363636364,595.1052631578947,199.6590909090909,243.84615384615384,258.4,25.426646666666667
815,369.3636363636364,495.6333333333333,262.1923076923077,212.58139534883722,360.5192307692308,393.0,544.483870967742,412.46153846153845,789.25,637.4736842105264,208.36363636363637,266.7692307692308,283.3,25.45788333333333
816,341.2121212121212,478.76666666666665,308.0,208.8372093023256,342.0769230769231,438.02777777777777,578.6129032258065,408.11538461538464,818.0681818181819,600.5263157894736,204.77272727272728,263.8076923076923,266.73333333333335,25.48912
817,394.90909090909093,501.76666666666665,286.4230769230769,235.2325581395349,329.3269230769231,404.3333333333333,594.1935483870968,415.7692307692308,817.0454545454545,629.3947368421053,210.3409090909091,272.03846153846155,276.06666666666666,25.520356666666665
818,349.1515151515151,496.6666666666667,289.3076923076923,220.90697674418604,330.9807692307692,422.6111111111111,514.0645161290323,412.96153846153845,753.2954545454545,672.0526315789474,216.97727272727272,234.53846153846155,263.1,25.551593333333333
819,356.54545454545456,483.56666666666666,309.2692307692308,227.27906976744185,349.96153846153845,417.44444444444446,564.516129032258,425.38461538461536,827.1818181818181,654.7894736842105,197.6818181818182,254.57692307692307,268.03333333333336,25.582829999999998
820,396.3333333333333,467.5,275.0769230769231,216.02325581395348,333.0769230769231,403.94444444444446,538.0,433.7307692307692,841.1136363636364,683.2368421052631,217.13636363636363,275.34615384615387,265.6,25.614066666666666
821,366.09090909090907,479.1333333333333,273.9230769230769,236.32558139534885,345.8269230769231,415.8611111111111,516.1290322580645,412.88461538461536,763.6363636363636,631.7631578947369,201.0681818181818,252.23076923076923,259.0,25.645303333333334
822,391.8484848484849,499.96666666666664,297.5769230769231,233.65116279069767,316.2307692307692,377.0833333333333,536.3225806451613,418.03846153846155,805.8863636363636,666.921052631579,218.02272727272728,241.84615384615384,276.23333333333335,25.67654
823,363.969696969697,457.6333333333333,312.88461538461536,246.72093023255815,323.61538461538464,379.80555555555554,550.3870967741935,398.2307692307692,801.7272727272727,679.6315789473684,197.0681818181818,274.3076923076923,268.6,25.707776666666668
824,347.93939393939394,486.46666666666664,301.6923076923077,267.0,296.09615384615387,379.6111111111111,565.9677419354839,428.61538461538464,880.6818181818181,702.3684210526316,240.5,235.19230769230768,245.73333333333332,25.739013333333332
825,382.6363636363636,452.6666666666667,286.88461538461536,250.4418604651163,307.13461538461536,399.80555555555554,586.0967741935484,420.6923076923077,800.25,726.578947368421,226.1590909090909,219.57692307692307,261.6333333333333,25.77025
826,364.030303030303,488.53333333333336,302.2692307692308,281.93023255813955,314.09615384615387,350.8888888888889,549.8387096774194,413.15384615384613,841.6590909090909,741.4473684210526,260.02272727272725,239.46153846153845,247.13333333333333,25.801486666666666
827,400.6666666666667,476.3,287.5769230769231,335.4418604651163,334.38461538461536,343.75,572.3870967741935,405.6923076923077,802.0909090909091,717.0526315789474,251.1818181818182,251.57692307692307,230.86666666666667,25.832723333333334
828,356.1515151515151,519.9333333333333,300.7692307692308,325.0,310.11538461538464,338.25,500.7741935483871,404.46153846153845,827.6136363636364,746.2368421052631,289.27272727272725,225.19230769230768,201.23333333333332,25.86396
829,366.969696969697,468.56666666666666,286.96153846153845,383.5581395348837,296.7307692307692,323.97222222222223,551.741935483871,436.2692307692308,824.0227272727273,740.0,316.6818181818182,240.15384615384616,223.86666666666667,25.895196666666667
830,345.06060606060606,441.46666666666664,304.84615384615387,387.2093023255814,322.4807692307692,345.19444444444446,488.8709677419355,404.0,814.2727272727273,737.8684210526316,332.1136363636364,249.65384615384616,209.86666666666667,25.926433333333332
831,355.06060606060606,479.8333333333333,296.5769230769231,440.2093023255814,298.1730769230769,281.5833333333333,481.2903225806452,417.9230769230769,804.4090909090909,726.1578947368421,371.22727272727275,217.5,206.16666666666666,25.95767
832,343.93939393939394,474.1,283.03846153846155,465.9767441860465,316.9230769230769,283.47222222222223,517.516129032258,373.46153846153845,829.3863636363636,754.6315789473684,373.3863636363636,236.26923076923077,191.43333333333334,25.988906666666665
833,334.54545454545456,483.6,292.9230769230769,490.6279069767442,301.63461538461536,273.72222222222223,493.93548387096774,451.03846153846155,825.7045454545455,744.8684210526316,443.75,238.8846153846154,215.7,26.020143333333333
834,357.4848484848485,475.53333333333336,289.0769230769231,502.93023255813955,297.9423076923077,282.94444444444446,468.4516129032258,402.15384615384613,789.8181818181819,740.0,442.8636363636364,247.30769230769232,189.5,26.051379999999998
835,374.1212121212121,485.3333333333333,322.53846153846155,554.5813953488372,290.78846153846155,298.27777777777777,478.61290322580646,393.3076923076923,785.3409090909091,768.7894736842105,445.1818181818182,244.46153846153845,194.06666666666666,26.082616666666667
836,351.75757575757575,474.96666666666664,313.61538461538464,624.7209302325581,294.3076923076923,244.05555555555554,489.1290322580645,419.84615384615387,823.1136363636364,725.8421052631579,484.3181818181818,221.30769230769232,210.5,26.11385333333333
837,369.2121212121212,491.26666666666665,309.2307692307692,645.7441860465116,299.13461538461536,269.9166666666667,437.61290322580646,394.2692307692308,844.6136363636364,802.0,508.8636363636364,221.30769230769232,181.9,26.14509
838,337.09090909090907,475.23333333333335,309.3076923076923,656.4186046511628,304.1923076923077,258.6111111111111,428.19354838709677,390.96153846153845,797.5454545454545,735.0,575.9545454545455,227.03846153846155,206.0,26.176326666666665
839,339.57575757575756,432.06666666666666,307.0769230769231,658.9069767441861,298.2692307692308,270.8888888888889,390.38709677419354,407.15384615384613,808.1363636363636,711.0526315789474,565.4772727272727,243.0,187.3,26.207563333333333
840,366.0,473.3666666666667,311.3076923076923,682.3255813953489,317.11538461538464,231.80555555555554,403.51612903225805,402.53846153846155,790.6136363636364,751.6842105263158,652.5227272727273,215.46153846153845,173.06666666666666,26.2388
841,362.90909090909093,463.0,307.7692307692308,738.1627906976744,318.28846153846155,251.11111111111111,401.03225806451616,410.7307692307692,759.3409090909091,748.6315789473684,663.2727272727273,233.84615384615384,171.2,26.270036666666666
