,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,A02l_A3L,A02l_A4L,A02l_A5L,A02l_A6L,A02l_A7L,time
485,319.7105263157895,406.41509433962267,663.2878787878788,722.8269230769231,372.5,460.7352941176471,363.3809523809524,378.5,490.2244897959184,15.079700833333334
486,328.57894736842104,421.6792452830189,670.6969696969697,691.8076923076923,379.2173913043478,443.3529411764706,340.57142857142856,372.6842105263158,475.0816326530612,15.110793000000001
487,304.6842105263158,417.9433962264151,693.0151515151515,724.9230769230769,356.0217391304348,449.55882352941177,351.0,315.0,517.9591836734694,15.141885166666667
488,323.6842105263158,430.5660377358491,668.5909090909091,682.8461538461538,356.82608695652175,462.2352941176471,374.6666666666667,363.3157894736842,496.7755102040816,15.172977333333334
489,331.7368421052632,423.188679245283,651.969696969697,736.8461538461538,375.2608695652174,468.8235294117647,358.1190476190476,351.2631578947368,502.57142857142856,15.204069500000001
490,299.8157894736842,421.1320754716981,623.8030303030303,720.9038461538462,392.69565217391306,426.4117647058824,384.45238095238096,373.05263157894734,505.53061224489795,15.235161666666666
491,299.2631578947368,396.8679245283019,679.4848484848485,704.0576923076923,375.30434782608694,421.6470588235294,350.2142857142857,357.2105263157895,465.59183673469386,15.266253833333334
492,317.86842105263156,416.64150943396226,656.1060606060606,695.75,370.80434782608694,425.8235294117647,362.0952380952381,351.89473684210526,506.7142857142857,15.297346000000001
493,335.86842105263156,429.8301886792453,676.6818181818181,734.6923076923077,398.3695652173913,447.3235294117647,321.0238095238095,347.60526315789474,530.4897959183673,15.328438166666666
494,308.10526315789474,384.3018867924528,681.7424242424242,687.2884615384615,380.9347826086956,429.29411764705884,348.45238095238096,306.44736842105266,495.0816326530612,15.359530333333334
495,294.4736842105263,374.188679245283,699.3939393939394,732.2884615384615,353.67391304347825,432.1470588235294,353.3333333333333,358.3421052631579,486.0612244897959,15.390622500000001
496,298.3157894736842,387.66037735849056,670.9090909090909,694.8269230769231,366.2608695652174,440.4117647058824,375.1190476190476,338.86842105263156,504.3673469387755,15.421714666666666
497,347.60526315789474,404.79245283018867,640.7424242424242,708.3461538461538,378.10869565217394,419.97058823529414,361.8333333333333,359.2368421052632,515.6122448979592,15.452806833333334
498,285.44736842105266,396.4339622641509,675.4848484848485,719.0961538461538,362.6521739130435,416.02941176470586,341.2857142857143,343.3421052631579,510.85714285714283,15.483899000000001
499,302.1842105263158,409.20754716981133,671.439393939394,700.1538461538462,371.5869565217391,431.61764705882354,371.4761904761905,354.07894736842104,494.40816326530614,15.514991166666666
500,307.7631578947368,363.47169811320754,673.4545454545455,710.6346153846154,372.67391304347825,466.1470588235294,350.04761904761904,344.2368421052632,491.2857142857143,15.546083333333334
501,308.44736842105266,358.1320754716981,663.5757575757576,698.3076923076923,363.6521739130435,452.0882352941176,352.6904761904762,353.8157894736842,511.83673469387753,15.577175500000001
502,337.8157894736842,396.1320754716981,664.1969696969697,748.5384615384615,373.54347826086956,419.94117647058823,349.8809523809524,331.4736842105263,507.9183673469388,15.608267666666666
503,326.2631578947368,392.07547169811323,681.1060606060606,672.8269230769231,356.30434782608694,410.6470588235294,351.14285714285717,332.10526315789474,506.9387755102041,15.639359833333334
504,293.2368421052632,413.79245283018867,678.6969696969697,695.6153846153846,401.60869565217394,435.6470588235294,343.1190476190476,334.2631578947368,491.85714285714283,15.670452000000001
505,308.92105263157896,377.07547169811323,675.560606060606,686.0576923076923,344.1304347826087,465.5,338.8809523809524,322.39473684210526,511.48979591836735,15.701544166666666
506,316.6578947368421,395.0188679245283,689.3484848484849,670.3846153846154,384.3478260869565,458.7352941176471,327.9047619047619,328.9736842105263,470.83673469387753,15.732636333333334
507,335.60526315789474,417.52830188679246,678.8939393939394,708.3269230769231,378.7391304347826,453.55882352941177,324.42857142857144,332.5263157894737,495.2857142857143,15.763728500000001
508,286.92105263157896,387.5660377358491,685.8484848484849,655.6153846153846,346.5869565217391,463.0,326.0952380952381,344.05263157894734,468.9591836734694,15.794820666666666
509,281.5263157894737,380.2830188679245,666.7727272727273,736.5384615384615,374.3695652173913,408.05882352941177,347.5,323.55263157894734,467.0612244897959,15.825912833333334
510,304.5,398.75471698113205,679.4545454545455,711.8461538461538,359.5869565217391,404.79411764705884,340.42857142857144,347.39473684210526,490.7142857142857,15.857005000000001
511,301.7894736842105,376.8490566037736,663.7272727272727,665.3461538461538,395.1521739130435,432.5,342.0238095238095,366.5263157894737,475.6530612244898,15.888097166666666
512,333.0263157894737,392.75471698113205,637.8333333333334,701.9615384615385,334.67391304347825,444.38235294117646,332.6904761904762,327.7368421052632,460.3061224489796,15.919189333333334
513,339.2105263157895,404.1132075471698,653.5757575757576,685.0769230769231,366.5869565217391,406.2647058823529,325.0,337.86842105263156,500.81632653061223,15.950281500000001
514,353.0263157894737,390.1698113207547,680.6969696969697,717.6153846153846,367.9782608695652,423.5882352941176,348.3095238095238,351.2105263157895,475.3673469387755,15.981373666666666
515,319.07894736842104,408.20754716981133,679.3333333333334,709.0384615384615,328.67391304347825,423.61764705882354,329.8095238095238,363.86842105263156,506.1020408163265,16.012465833333334
516,327.0,400.7169811320755,642.7727272727273,679.0769230769231,361.9347826086956,433.44117647058823,355.9761904761905,340.0,526.5714285714286,16.043558
517,291.5263157894737,405.20754716981133,668.9545454545455,680.3269230769231,345.1304347826087,424.38235294117646,339.92857142857144,330.6578947368421,474.6326530612245,16.074650166666668
518,335.6578947368421,423.07547169811323,668.060606060606,675.5769230769231,377.32608695652175,414.7352941176471,317.92857142857144,335.86842105263156,486.1020408163265,16.105742333333335
519,312.2368421052632,402.1320754716981,662.8939393939394,669.8846153846154,369.19565217391306,408.4117647058824,333.5952380952381,306.1842105263158,492.6938775510204,16.1368345
520,317.13157894736844,377.8679245283019,649.469696969697,697.25,366.17391304347825,393.3235294117647,345.64285714285717,311.10526315789474,489.9387755102041,16.167926666666666
521,312.8157894736842,421.0566037735849,654.3636363636364,681.1538461538462,357.9130434782609,435.9117647058824,338.95238095238096,321.44736842105266,502.6938775510204,16.199018833333334
522,315.10526315789474,386.47169811320754,684.0909090909091,653.5192307692307,354.0,420.55882352941177,342.5952380952381,311.8157894736842,481.53061224489795,16.230111
523,330.8421052631579,375.1320754716981,662.6363636363636,673.9807692307693,396.2391304347826,371.7352941176471,334.14285714285717,347.5263157894737,507.40816326530614,16.261203166666668
524,321.39473684210526,407.49056603773585,684.8484848484849,710.1923076923077,355.0869565217391,396.44117647058823,349.04761904761904,326.94736842105266,514.6530612244898,16.292295333333335
525,303.7631578947368,385.20754716981133,672.7424242424242,714.3846153846154,363.9782608695652,452.52941176470586,333.3333333333333,327.0263157894737,540.0408163265306,16.3233875
526,311.63157894736844,412.75471698113205,699.6969696969697,730.9038461538462,363.8478260869565,391.97058823529414,351.9047619047619,324.9736842105263,526.0,16.354479666666666
527,329.92105263157896,401.8867924528302,659.8030303030303,676.5769230769231,340.4347826086956,437.5882352941176,375.0,304.05263157894734,483.6530612244898,16.385571833333334
528,301.36842105263156,387.9622641509434,671.5454545454545,720.0,349.9130434782609,386.2352941176471,320.0952380952381,318.7631578947368,508.14285714285717,16.416664
529,337.1842105263158,393.62264150943395,658.1515151515151,697.6346153846154,336.0652173913044,417.0882352941176,368.76190476190476,331.6842105263158,509.0,16.447756166666668
530,296.7368421052632,393.1132075471698,653.7878787878788,729.1538461538462,344.39130434782606,430.79411764705884,343.5238095238095,321.0,508.7755102040816,16.478848333333335
531,307.10526315789474,405.9433962264151,663.7727272727273,691.3653846153846,359.8695652173913,455.05882352941177,363.54761904761904,315.42105263157896,488.57142857142856,16.5099405
532,298.60526315789474,431.188679245283,627.6515151515151,720.7115384615385,347.10869565217394,408.4117647058824,343.1666666666667,325.7105263157895,497.3469387755102,16.541032666666666
533,321.63157894736844,399.54716981132077,655.3787878787879,715.3461538461538,351.4782608695652,446.8529411764706,329.0,340.3157894736842,456.85714285714283,16.572124833333334
534,289.0263157894737,384.45283018867923,661.3333333333334,684.4038461538462,327.4782608695652,436.3529411764706,334.4761904761905,332.94736842105266,485.44897959183675,16.603217
535,292.36842105263156,390.811320754717,654.3939393939394,674.6346153846154,338.82608695652175,390.7352941176471,342.6190476190476,328.42105263157896,476.3673469387755,16.634309166666668
536,277.2368421052632,395.8490566037736,653.9848484848485,692.7692307692307,379.0652173913044,399.88235294117646,329.45238095238096,324.44736842105266,487.6326530612245,16.665401333333335
537,310.3157894736842,389.45283018867923,647.5454545454545,681.8269230769231,353.45652173913044,403.02941176470586,319.23809523809524,350.4736842105263,455.3061224489796,16.6964935
538,294.07894736842104,396.1132075471698,713.3333333333334,704.3653846153846,341.0652173913044,395.6764705882353,334.2857142857143,348.3421052631579,521.0,16.727585666666666
539,275.9736842105263,370.1509433962264,658.7121212121212,641.5769230769231,350.6304347826087,434.29411764705884,332.9047619047619,317.92105263157896,521.265306122449,16.758677833333333
540,284.05263157894734,397.58490566037733,673.2272727272727,696.7307692307693,340.67391304347825,415.94117647058823,352.45238095238096,325.7631578947368,487.8979591836735,16.78977
541,298.2368421052632,374.75471698113205,700.5757575757576,717.4038461538462,362.32608695652175,420.79411764705884,334.54761904761904,313.0263157894737,505.48979591836735,16.820862166666668
542,309.8157894736842,403.20754716981133,664.1363636363636,739.4230769230769,381.1304347826087,433.0,334.4761904761905,335.6578947368421,481.83673469387753,16.851954333333335
543,310.3421052631579,376.6981132075472,653.4545454545455,719.4807692307693,338.4130434782609,417.8235294117647,342.3333333333333,303.57894736842104,456.0408163265306,16.8830465
544,304.3421052631579,372.66037735849056,672.060606060606,695.3076923076923,377.0869565217391,424.5,334.2857142857143,312.6842105263158,480.53061224489795,16.914138666666666
545,311.2105263157895,391.50943396226415,681.1060606060606,701.2115384615385,358.95652173913044,434.52941176470586,329.54761904761904,329.05263157894734,481.48979591836735,16.945230833333333
546,311.36842105263156,395.79245283018867,672.6060606060606,703.3846153846154,368.4130434782609,428.38235294117646,333.2142857142857,328.2368421052632,479.1224489795918,16.976323
547,282.4736842105263,379.7358490566038,674.9242424242424,682.8269230769231,343.3478260869565,442.5882352941176,341.1666666666667,341.36842105263156,485.9591836734694,17.007415166666668
548,271.7105263157895,355.41509433962267,675.4848484848485,723.4038461538462,393.80434782608694,437.47058823529414,357.1190476190476,315.55263157894734,460.53061224489795,17.038507333333335
549,300.0,400.20754716981133,623.6818181818181,699.8846153846154,354.17391304347825,430.5,327.6904761904762,328.60526315789474,500.42857142857144,17.0695995
550,302.0,400.66037735849056,677.5757575757576,747.8076923076923,346.2173913043478,399.7352941176471,330.0952380952381,319.2105263157895,484.8979591836735,17.100691666666666
551,307.44736842105266,383.07547169811323,646.2878787878788,723.3076923076923,346.4782608695652,444.47058823529414,318.2142857142857,312.5,463.0204081632653,17.131783833333333
552,310.7105263157895,386.9622641509434,697.3333333333334,725.0769230769231,347.9130434782609,443.1470588235294,343.04761904761904,314.07894736842104,497.2857142857143,17.162876
553,315.1578947368421,391.0566037735849,655.530303030303,690.6153846153846,369.80434782608694,427.02941176470586,348.76190476190476,331.2105263157895,497.57142857142856,17.193968166666668
554,312.7894736842105,407.92452830188677,648.7575757575758,687.3076923076923,359.2173913043478,394.5882352941176,350.9761904761905,308.36842105263156,468.2040816326531,17.225060333333335
555,299.7631578947368,391.24528301886795,668.6515151515151,667.7884615384615,352.7608695652174,433.11764705882354,336.3809523809524,328.2894736842105,478.59183673469386,17.2561525
556,303.6578947368421,404.9056603773585,686.9242424242424,704.4230769230769,359.60869565217394,466.3235294117647,323.1666666666667,314.44736842105266,480.57142857142856,17.287244666666666
557,312.39473684210526,387.6792452830189,682.6363636363636,687.1538461538462,347.19565217391306,418.1470588235294,333.8809523809524,334.57894736842104,480.2448979591837,17.318336833333333
558,291.7368421052632,393.64150943396226,649.6969696969697,725.2692307692307,370.19565217391306,443.20588235294116,350.07142857142856,337.3421052631579,534.3061224489796,17.349429
559,297.60526315789474,392.22641509433964,686.0,687.3846153846154,351.67391304347825,394.6470588235294,343.1666666666667,318.0,482.8775510204082,17.380521166666668
