,A02l_A4R,A02l_A5R,A02l_A6R,A02l_A7R,nSyb_A4R,nSyb_A5R,nSyb_A6R,nSyb_A7R,time
172,1038.4727272727273,1341.5891472868218,1344.5196850393702,931.9313725490196,1750.253846153846,1681.1640091116174,1479.1297709923665,1055.4401294498382,17.351406626506023
173,980.7363636363636,1350.1782945736434,1303.007874015748,930.6960784313726,1732.802564102564,1692.2346241457858,1479.910941475827,1063.1747572815534,17.452286897590362
174,990.0090909090909,1319.2170542635658,1316.748031496063,942.1176470588235,1720.553846153846,1710.3553530751708,1482.4478371501273,1040.2459546925566,17.553167168674698
175,985.2272727272727,1334.4728682170542,1281.976377952756,935.843137254902,1734.9205128205128,1681.246013667426,1489.7506361323155,1036.7378640776699,17.654047439759037
176,974.9636363636364,1336.4341085271317,1275.8031496062993,921.9313725490196,1719.5282051282052,1691.1025056947608,1488.4122137404581,1043.2653721682848,17.754927710843372
177,988.1545454545454,1343.1782945736434,1268.7874015748032,928.6470588235294,1732.6410256410256,1679.261958997722,1464.6641221374045,1038.1715210355987,17.85580798192771
178,997.2,1331.7519379844962,1284.7795275590552,901.9313725490196,1729.3589743589744,1681.7084282460137,1466.5877862595419,1039.8673139158575,17.956688253012047
179,972.4181818181818,1338.5038759689924,1306.1653543307086,926.4509803921569,1738.8794871794871,1681.5512528473805,1473.2239185750636,1034.8381877022653,18.057568524096386
180,994.0272727272727,1297.2093023255813,1292.9291338582677,920.5882352941177,1721.9358974358975,1669.73576309795,1473.9033078880407,1032.4595469255664,18.158448795180725
181,958.3,1273.3488372093022,1290.1181102362204,914.1862745098039,1722.9589743589743,1675.1184510250569,1482.2722646310433,1043.9546925566342,18.25932906626506
182,1003.9636363636364,1317.8372093023256,1276.2204724409448,939.6078431372549,1717.9538461538461,1693.8223234624145,1473.0839694656488,1044.7216828478965,18.3602093373494
183,1027.7636363636364,1307.8372093023256,1320.2204724409448,930.0882352941177,1704.4,1697.8519362186787,1462.4173027989823,1035.7605177993528,18.461089608433735
184,978.0909090909091,1306.4806201550387,1273.0393700787401,927.7156862745098,1706.4846153846154,1666.0956719817768,1476.7022900763359,1030.925566343042,18.561969879518074
185,995.4818181818182,1306.7519379844962,1261.9527559055118,954.2843137254902,1710.9589743589743,1682.7608200455581,1484.3740458015268,1046.68284789644,18.66285015060241
186,988.1636363636363,1339.7131782945737,1288.251968503937,923.9803921568628,1714.3948717948717,1683.876993166287,1473.737913486005,1025.588996763754,18.76373042168675
187,941.8818181818182,1343.6744186046512,1301.6377952755906,894.4509803921569,1721.823076923077,1689.5079726651481,1478.8040712468194,1046.116504854369,18.864610692771084
188,972.9818181818182,1281.2480620155038,1328.6692913385828,913.7254901960785,1687.3846153846155,1669.2095671981776,1471.0178117048347,1041.0194174757282,18.965490963855423
189,969.6909090909091,1319.5968992248063,1344.8188976377953,933.8627450980392,1725.0384615384614,1679.5375854214124,1476.1628498727734,1032.1003236245954,19.06637123493976
190,960.1454545454545,1324.7441860465117,1277.7795275590552,925.0882352941177,1710.7692307692307,1700.109339407745,1470.972010178117,1039.0550161812298,19.167251506024098
191,980.0545454545454,1298.6046511627908,1308.6141732283465,969.2941176470588,1693.3179487179486,1676.9339407744874,1460.1145038167938,1029.8964401294497,19.268131777108433
192,1023.4545454545455,1327.8139534883721,1313.8897637795276,947.4607843137255,1743.2615384615385,1667.0,1467.2798982188294,1033.6148867313916,19.369012048192772
193,962.7272727272727,1299.5348837209303,1271.992125984252,974.5490196078431,1711.5692307692307,1667.5740318906605,1452.8091603053435,1044.1229773462783,19.469892319277108
194,960.9545454545455,1287.2945736434108,1273.0551181102362,936.7156862745098,1713.7564102564102,1673.7220956719818,1475.3053435114505,1034.1521035598705,19.570772590361447
195,970.7727272727273,1322.7364341085272,1236.8031496062993,946.5392156862745,1732.351282051282,1673.5649202733484,1478.2875318066158,1030.611650485437,19.671652861445782
196,973.4545454545455,1337.2945736434108,1265.1653543307086,960.9509803921569,1728.4333333333334,1684.6788154897495,1466.4351145038167,1028.6860841423947,19.77253313253012
197,970.5090909090909,1324.4108527131782,1295.251968503937,959.7843137254902,1704.9948717948719,1674.5079726651481,1472.0152671755725,1037.7734627831715,19.873413403614457
198,931.3,1294.6744186046512,1303.3307086614172,959.8627450980392,1723.2564102564102,1671.619589977221,1474.6615776081426,1033.9223300970873,19.974293674698796
199,983.2727272727273,1326.4031007751937,1281.4645669291338,938.4313725490196,1728.9923076923078,1673.0660592255126,1458.5750636132316,1033.401294498382,20.07517394578313
200,960.7272727272727,1308.0697674418604,1298.0551181102362,970.0,1711.9102564102564,1688.232346241458,1455.735368956743,1030.2362459546925,20.17605421686747
201,954.2727272727273,1301.2325581395348,1300.4803149606298,953.3823529411765,1718.1615384615384,1677.0637813211845,1453.0992366412213,1031.57928802589,20.276934487951806
202,955.3272727272728,1323.2015503875969,1309.244094488189,950.4803921568628,1709.7794871794872,1680.8382687927108,1473.5674300254452,1050.4433656957929,20.377814759036145
203,963.4090909090909,1313.15503875969,1263.0866141732283,927.6470588235294,1702.253846153846,1668.01138952164,1454.1832061068703,1043.022653721683,20.47869503012048
204,954.9181818181818,1326.953488372093,1281.6535433070867,949.0588235294117,1701.8282051282051,1666.1890660592255,1457.262086513995,1034.8414239482202,20.57957530120482
205,958.3454545454546,1367.6356589147288,1230.3307086614172,905.3039215686274,1708.8974358974358,1680.25284738041,1463.3944020356234,1036.4304207119742,20.68045557228916
206,972.9363636363636,1306.8217054263566,1249.708661417323,927.7941176470588,1710.8948717948717,1652.9271070615034,1447.7201017811706,1016.6990291262136,20.781335843373494
207,950.1545454545454,1315.6744186046512,1240.9685039370079,921.343137254902,1707.4076923076923,1680.6674259681092,1472.7557251908397,1037.2427184466019,20.882216114457833
208,957.9,1300.3023255813953,1233.4094488188975,921.3823529411765,1701.074358974359,1677.0615034168566,1442.3613231552163,1028.1488673139158,20.98309638554217
209,942.7545454545455,1313.0697674418604,1236.3149606299212,937.5490196078431,1708.7,1667.617312072893,1456.3460559796438,1020.3656957928803,21.083976656626508
210,952.9272727272727,1291.953488372093,1230.5433070866143,929.9117647058823,1692.1820512820514,1665.0318906605924,1454.9847328244275,1034.7281553398059,21.184856927710843
211,967.790909090909,1285.4573643410852,1222.1181102362204,916.6862745098039,1712.7307692307693,1653.7744874715263,1460.0,1021.1909385113269,21.285737198795182
212,934.6909090909091,1324.6434108527133,1240.1889763779527,905.6372549019608,1705.6820512820514,1695.4624145785876,1458.4478371501273,1052.4174757281553,21.386617469879518
213,973.9818181818182,1325.7596899224807,1258.976377952756,919.2058823529412,1681.0,1652.6674259681092,1465.58524173028,1042.5210355987056,21.487497740963857
214,942.3272727272728,1281.5426356589148,1269.3543307086613,932.8529411764706,1705.9948717948719,1668.5330296127563,1467.0381679389313,1034.6893203883494,21.588378012048192
215,968.7363636363636,1308.984496124031,1257.8425196850394,923.2941176470588,1679.5153846153846,1670.8041002277905,1455.8676844783715,1019.9093851132686,21.68925828313253
216,947.1454545454545,1305.4806201550387,1248.3070866141732,916.0,1708.9692307692308,1654.2346241457858,1450.910941475827,1023.1197411003236,21.790138554216867
217,936.6545454545454,1310.2093023255813,1229.5118110236222,940.4901960784314,1716.2820512820513,1663.6697038724374,1488.0229007633588,1025.284789644013,21.891018825301206
218,908.7818181818182,1275.6434108527133,1260.724409448819,947.6078431372549,1691.1128205128205,1671.9635535307516,1468.852417302799,1051.9805825242718,21.99189909638554
219,930.9,1299.0077519379845,1277.3779527559054,954.156862745098,1698.0897435897436,1680.2391799544419,1459.4885496183206,1028.527508090615,22.09277936746988
220,933.4545454545455,1305.2403100775193,1260.4015748031495,951.6764705882352,1703.4179487179488,1672.8337129840547,1460.440203562341,1022.4724919093851,22.193659638554216
221,920.7181818181818,1331.3023255813953,1240.6771653543308,925.1960784313726,1689.1,1667.1503416856492,1448.0050890585242,1027.3106796116506,22.294539909638555
222,934.4818181818182,1298.5581395348838,1252.1653543307086,923.8823529411765,1691.0384615384614,1668.243735763098,1459.496183206107,1024.883495145631,22.39542018072289
223,968.4272727272727,1291.2170542635658,1242.9685039370079,927.1666666666666,1691.9641025641026,1675.3166287015945,1466.9363867684478,1021.8640776699029,22.49630045180723
224,972.5727272727273,1307.0,1248.8818897637796,962.8627450980392,1701.197435897436,1668.5785876993166,1452.6157760814249,1014.9805825242719,22.597180722891565
225,972.5,1329.7286821705427,1237.9133858267717,940.3137254901961,1695.8794871794871,1664.6628701594534,1454.503816793893,1009.2038834951456,22.698060993975904
226,950.6,1318.3565891472867,1267.007874015748,958.2058823529412,1687.1564102564103,1670.990888382688,1476.9974554707378,1017.6601941747573,22.79894126506024
227,935.5727272727273,1342.6511627906978,1253.2283464566929,899.2156862745098,1697.6333333333334,1667.369020501139,1477.4631043256998,1031.504854368932,22.89982153614458
228,930.0454545454545,1324.2635658914728,1225.267716535433,953.1666666666666,1685.1076923076923,1644.4168564920274,1460.2951653944021,1031.2071197411003,23.000701807228914
229,940.7818181818182,1367.6666666666667,1223.3700787401574,912.2549019607843,1679.6358974358975,1645.4009111617313,1448.442748091603,1018.9093851132686,23.101582078313253
230,938.0636363636364,1292.8139534883721,1206.8346456692914,933.1960784313726,1679.423076923077,1645.3280182232347,1457.5419847328244,1015.7702265372168,23.20246234939759
231,935.0545454545454,1261.906976744186,1234.7716535433071,940.0588235294117,1695.1897435897436,1673.858769931663,1440.3180661577608,1029.7346278317152,23.303342620481928
232,915.5727272727273,1331.6821705426357,1249.4173228346456,917.4803921568628,1688.2871794871794,1664.9248291571755,1453.5826972010177,1035.6601941747572,23.404222891566267
233,939.5909090909091,1289.5271317829458,1242.5039370078741,930.6176470588235,1675.9358974358975,1651.4441913439637,1450.0229007633588,1019.8155339805825,23.505103162650602
234,927.9727272727273,1299.968992248062,1258.0787401574803,931.2941176470588,1683.3589743589744,1651.4077448747153,1441.5063613231553,1026.8284789644013,23.60598343373494
235,960.9636363636364,1335.9612403100775,1219.3700787401574,938.1862745098039,1667.4153846153847,1653.232346241458,1457.9516539440203,1020.5631067961165,23.706863704819277
236,928.4,1300.4186046511627,1286.3858267716535,911.4509803921569,1687.7564102564102,1662.9248291571755,1448.941475826972,1030.9288025889969,23.807743975903616
237,924.1,1289.6666666666667,1226.8188976377953,904.9607843137255,1666.4538461538461,1660.883826879271,1434.5419847328244,1026.9514563106795,23.90862424698795
238,946.3181818181819,1286.7984496124031,1236.1496062992126,889.9411764705883,1700.7820512820513,1643.9749430523918,1462.0839694656488,1029.9288025889969,24.00950451807229
239,964.6545454545454,1278.3023255813953,1225.6850393700788,911.7843137254902,1687.6,1663.637813211845,1454.5089058524172,1021.7766990291262,24.110384789156626
240,966.6909090909091,1291.9457364341085,1258.1574803149606,917.8627450980392,1701.0794871794872,1668.4123006833713,1458.445292620865,1032.7087378640776,24.211265060240965
241,949.5181818181818,1310.2248062015503,1244.2204724409448,936.5490196078431,1693.679487179487,1663.5580865603645,1466.9287531806615,1022.84142394822,24.3121453313253
242,949.1,1269.4031007751937,1262.5039370078741,924.9803921568628,1681.5410256410257,1649.8974943052392,1440.7608142493639,1034.3074433656957,24.41302560240964
243,930.8636363636364,1283.3100775193798,1267.755905511811,889.9803921568628,1689.7230769230769,1657.6469248291571,1432.503816793893,1026.4530744336569,24.513905873493975
244,928.3909090909091,1290.9767441860465,1248.763779527559,937.156862745098,1697.2410256410255,1658.1025056947608,1439.9592875318067,1016.5404530744337,24.614786144578314
245,937.0454545454545,1274.3178294573643,1267.283464566929,890.9509803921569,1692.2179487179487,1647.489749430524,1469.0839694656488,1032.0161812297736,24.71566641566265
246,950.7636363636364,1284.5581395348838,1234.6692913385828,896.5392156862745,1699.4897435897435,1634.2004555808655,1426.972010178117,1024.3300970873786,24.81654668674699
247,929.1363636363636,1273.6046511627908,1227.976377952756,948.7450980392157,1681.6897435897436,1651.6993166287016,1447.1272264631043,1017.2491909385113,24.917426957831324
248,937.9181818181818,1308.4108527131782,1241.5275590551182,905.6764705882352,1690.0846153846153,1643.5854214123008,1450.1806615776081,1011.2233009708738,25.018307228915663
249,955.6363636363636,1306.7674418604652,1288.8425196850394,924.5784313725491,1669.697435897436,1652.9589977220958,1440.5954198473282,1033.715210355987,25.1191875
250,946.8636363636364,1283.9457364341085,1274.7952755905512,941.2549019607843,1681.0358974358974,1645.4123006833713,1443.1068702290077,1017.8511326860842,25.220067771084338
251,928.2727272727273,1304.0542635658915,1269.2125984251968,923.2843137254902,1695.8307692307692,1641.8656036446469,1454.8320610687024,1018.7184466019418,25.320948042168673
252,932.8909090909091,1293.2325581395348,1225.6929133858268,954.2549019607843,1675.9384615384615,1635.3234624145787,1438.328244274809,1017.6893203883495,25.421828313253013
253,917.7,1278.3798449612402,1236.1889763779527,937.6470588235294,1675.9897435897435,1635.9658314350797,1438.3256997455471,1025.7637540453075,25.522708584337348
254,898.3181818181819,1300.5581395348838,1240.6456692913387,928.3725490196078,1680.423076923077,1635.5785876993166,1432.1552162849873,1022.1521035598705,25.623588855421687
255,924.209090909091,1295.6046511627908,1296.259842519685,948.3529411764706,1686.2205128205128,1654.1640091116174,1453.4656488549617,1021.7766990291262,25.724469126506023
256,945.9272727272727,1275.4031007751937,1228.1889763779527,942.5588235294117,1686.8538461538462,1649.5990888382687,1435.6157760814249,1031.7831715210357,25.82534939759036
257,923.3181818181819,1293.2945736434108,1214.7952755905512,962.7549019607843,1700.4692307692308,1634.6400911161732,1456.3536895674301,1017.0614886731391,25.9262296686747
258,915.3454545454546,1299.7751937984497,1262.4015748031495,918.4411764705883,1681.9128205128204,1646.4236902050113,1444.9643765903309,1033.2265372168285,26.027109939759036
259,971.2545454545455,1290.906976744186,1243.3779527559054,908.3529411764706,1681.1666666666667,1637.0432801822324,1445.4045801526718,1031.294498381877,26.127990210843375
260,958.8818181818182,1304.8837209302326,1258.4094488188975,942.7156862745098,1694.446153846154,1653.7858769931663,1465.9033078880407,1012.2686084142395,26.22887048192771
261,942.7181818181818,1288.2170542635658,1257.5590551181103,927.8823529411765,1672.6076923076923,1674.5284738041003,1451.030534351145,1007.0129449838188,26.32975075301205
262,985.1363636363636,1318.077519379845,1236.015748031496,899.9215686274509,1681.8871794871795,1663.8177676537584,1450.554707379135,1027.5954692556634,26.430631024096385
263,983.3727272727273,1307.9147286821706,1252.9448818897638,922.1960784313726,1683.697435897436,1648.5671981776766,1459.1195928753182,1022.084142394822,26.531511295180724
264,1011.6545454545454,1326.1705426356589,1274.3385826771653,917.1176470588235,1692.3,1654.993166287016,1450.2493638676845,1041.9093851132686,26.63239156626506
265,1030.6181818181817,1353.062015503876,1262.8818897637796,936.6666666666666,1682.7717948717948,1659.2984054669703,1436.6259541984732,1022.705501618123,26.7332718373494
